Filepath,Filename,Version,Date,Average Line Length,Blank Lines,Code Lines,Comment Lines,Difficulty,Effort,Final Score,Grade,Length,Total Lines,Total Operands,Total Operators,Unique Operands,Unique Operators,Vocabulary,Volume,class,else,except,for,if,import,lambda,return,try,while,with
plotly/js/versions/2018/Q2_2018-04-02/src/components/rangeselector/index.js,index.js,,2018-04-02,25.65,5,20,0,6.16,3318.20,65,B-,94,25,53,41,43,10,53,538.42,,,,,,,,,,,
plotly/js/versions/2018/Q2_2018-04-02/src/components/rangeslider/attributes.js,attributes.js,,2018-04-02,32.99,3,90,0,14.35,47998.93,55,C,466,93,318,148,133,12,145,3345.84,,,,,,,,,,,
plotly/js/versions/2018/Q2_2018-04-02/src/components/rangeslider/calc_autorange.js,calc_autorange.js,,2018-04-02,39.75,7,28,0,11.69,18335.14,55,C,235,35,147,88,88,14,102,1568.02,,,,1,3,,,,1,,
plotly/js/versions/2018/Q2_2018-04-02/src/components/rangeslider/constants.js,constants.js,,2018-04-02,34.62,15,39,0,7.82,11410.68,65,B-,222,54,133,89,85,10,95,1458.51,1,,,,,,,,,,
plotly/js/versions/2018/Q2_2018-04-02/src/components/rangeslider/defaults.js,defaults.js,,2018-04-02,42.34,16,64,0,17.64,62698.62,55,C,512,80,254,258,108,15,123,3554.57,,,,1,6,,,6,,,
plotly/js/versions/2018/Q2_2018-04-02/src/components/rangeslider/draw.js,draw.js,,2018-04-02,39.20,127,489,0,34.91,1077311.97,55,C,3530,616,1798,1732,412,16,428,30857.38,1,1,,7,17,,,16,,,
plotly/js/versions/2018/Q2_2018-04-02/src/components/rangeslider/index.js,index.js,,2018-04-02,27.54,5,28,0,6.70,5485.00,65,B-,137,33,71,66,53,10,63,818.89,,,,,,,,,,,
plotly/js/versions/2018/Q2_2018-04-02/src/components/rangeslider/oppaxis_attributes.js,oppaxis_attributes.js,,2018-04-02,32.33,3,42,0,10.17,16156.22,55,C,237,45,156,81,92,12,104,1588.00,,,,1,,,,,,,
plotly/js/versions/2018/Q2_2018-04-02/src/components/shapes/attributes.js,attributes.js,,2018-04-02,38.04,16,160,0,17.73,155078.83,55,C,1086,176,690,396,253,13,266,8748.04,,,,6,,,,,,,2
plotly/js/versions/2018/Q2_2018-04-02/src/components/shapes/calc_autorange.js,calc_autorange.js,,2018-04-02,37.46,18,57,0,19.84,68696.34,55,C,503,75,253,250,102,16,118,3461.97,,,,2,13,,,4,,,
plotly/js/versions/2018/Q2_2018-04-02/src/components/shapes/constants.js,constants.js,,2018-04-02,28.33,7,55,0,14.59,38660.21,55,C,387,62,229,158,102,13,115,2649.20,,,,,,,,,,,
plotly/js/versions/2018/Q2_2018-04-02/src/components/shapes/defaults.js,defaults.js,,2018-04-02,33.82,6,17,0,6.33,3661.53,65,B-,100,23,57,43,45,10,55,578.14,,,,,,,,,,,
plotly/js/versions/2018/Q2_2018-04-02/src/components/shapes/draw.js,draw.js,,2018-04-02,40.63,66,307,0,28.87,665110.60,55,C,2663,373,1393,1270,386,16,402,23037.75,,12,,2,36,,,21,,,
plotly/js/versions/2018/Q2_2018-04-02/src/components/shapes/helpers.js,helpers.js,,2018-04-02,35.98,15,64,0,13.11,48218.75,55,C,523,79,286,237,120,11,131,3678.48,,4,,,6,,,16,,,
plotly/js/versions/2018/Q2_2018-04-02/src/components/shapes/index.js,index.js,,2018-04-02,31.58,6,19,0,6.43,4159.87,65,B-,110,25,63,47,49,10,59,647.09,,,,,,,,,,,
plotly/js/versions/2018/Q2_2018-04-02/src/components/shapes/shape_defaults.js,shape_defaults.js,,2018-04-02,37.52,20,77,0,15.67,68685.92,55,C,598,97,305,293,146,15,161,4383.89,,2,,1,4,,,3,,,
plotly/js/versions/2018/Q2_2018-04-02/src/components/sliders/attributes.js,attributes.js,,2018-04-02,31.90,18,270,0,19.67,205659.54,55,C,1291,288,859,432,262,12,274,10454.56,,,,1,1,,,,,1,
plotly/js/versions/2018/Q2_2018-04-02/src/components/sliders/constants.js,constants.js,,2018-04-02,30.69,20,72,0,5.98,16754.44,65,B-,375,92,254,121,170,8,178,2803.40,1,,,1,,,,,,,
plotly/js/versions/2018/Q2_2018-04-02/src/components/sliders/defaults.js,defaults.js,,2018-04-02,32.24,31,82,0,19.08,71380.76,55,C,537,113,260,277,109,16,125,3740.63,,,,1,3,,,4,,,
plotly/js/versions/2018/Q2_2018-04-02/src/components/sliders/draw.js,draw.js,,2018-04-02,43.44,124,485,0,34.09,1179601.45,55,C,3830,609,2165,1665,508,16,524,34598.01,,3,,10,30,,,14,,,1
plotly/js/versions/2018/Q2_2018-04-02/src/components/sliders/index.js,index.js,,2018-04-02,27.94,5,16,0,6.34,3165.49,65,B-,88,21,52,36,41,10,51,499.17,,,,,,,,,,,
plotly/js/versions/2018/Q2_2018-04-02/src/components/titles/index.js,index.js,,2018-04-02,41.15,31,226,0,22.92,334730.97,55,C,1729,257,954,775,333,16,349,14605.01,4,7,,6,25,,,4,,1,2
plotly/js/versions/2018/Q2_2018-04-02/src/components/updatemenus/attributes.js,attributes.js,,2018-04-02,33.52,15,174,0,18.00,132741.57,55,C,937,189,612,325,221,13,234,7374.53,,,,1,1,,,,,,
plotly/js/versions/2018/Q2_2018-04-02/src/components/updatemenus/constants.js,constants.js,,2018-04-02,30.27,20,59,0,7.58,16061.82,65,B-,299,79,191,108,126,10,136,2119.15,1,,,1,,,,,,,
plotly/js/versions/2018/Q2_2018-04-02/src/components/updatemenus/defaults.js,defaults.js,,2018-04-02,31.74,26,68,0,18.06,55310.10,55,C,449,94,219,230,97,16,113,3062.26,,,,1,2,,,4,,,
plotly/js/versions/2018/Q2_2018-04-02/src/components/updatemenus/draw.js,draw.js,,2018-04-02,37.39,132,541,0,41.18,1403398.85,55,C,3917,673,2059,1858,400,16,416,34079.62,,11,,7,41,,,7,,,1
plotly/js/versions/2018/Q2_2018-04-02/src/components/updatemenus/index.js,index.js,,2018-04-02,27.94,5,16,0,6.34,3165.49,65,B-,88,21,52,36,41,10,51,499.17,,,,,,,,,,,
plotly/js/versions/2018/Q2_2018-04-02/src/components/updatemenus/scrollbox.js,scrollbox.js,,2018-04-02,32.13,74,395,0,41.65,805965.68,55,C,2399,469,1312,1087,252,16,268,19350.55,2,6,,2,26,,,,,,
plotly/js/versions/2018/Q2_2018-04-02/src/constants/alignment.js,alignment.js,,2018-04-02,28.28,4,54,0,9.46,19307.37,65,B-,295,58,210,85,111,10,121,2041.06,,,,,,,,,,,
plotly/js/versions/2018/Q2_2018-04-02/src/constants/filter_ops.js,filter_ops.js,,2018-04-02,26.20,6,30,0,8.20,9220.19,65,B-,192,36,47,145,43,15,58,1124.73,,,,1,,,,,,,
plotly/js/versions/2018/Q2_2018-04-02/src/constants/gl3d_dashes.js,gl3d_dashes.js,,2018-04-02,25.94,3,16,0,7.50,5705.73,65,B-,131,19,69,62,46,10,56,760.76,,,,,,,,,,,
plotly/js/versions/2018/Q2_2018-04-02/src/constants/gl3d_markers.js,gl3d_markers.js,,2018-04-02,21.11,3,18,0,5.62,2285.98,65,B-,74,21,45,29,36,9,45,406.40,,,,,,,,,,,
plotly/js/versions/2018/Q2_2018-04-02/src/constants/interactions.js,interactions.js,,2018-04-02,29.90,5,20,0,4.51,3177.90,65,B-,112,25,79,33,70,8,78,703.97,,,,2,,,,,,,
plotly/js/versions/2018/Q2_2018-04-02/src/constants/numerical.js,numerical.js,,2018-04-02,31.08,8,49,0,7.10,15766.68,65,B-,300,57,204,96,158,11,169,2220.26,,,,2,,,,,,,
plotly/js/versions/2018/Q2_2018-04-02/src/constants/string_mappings.js,string_mappings.js,,2018-04-02,23.67,11,30,0,5.63,4150.62,65,B-,119,41,71,48,63,10,73,736.59,,,,,,,,,,,
plotly/js/versions/2018/Q2_2018-04-02/src/constants/xmlns_namespaces.js,xmlns_namespaces.js,,2018-04-02,32.35,5,17,0,6.19,4771.45,65,B-,130,22,82,48,53,8,61,771.00,,,,,,,,,,,
plotly/js/versions/2018/Q2_2018-04-02/src/fonts/mathjax_config.js,mathjax_config.js,,2018-04-02,23.69,5,26,0,8.32,6216.37,65,B-,125,31,64,61,50,13,63,747.16,,1,,,1,,,,,,
plotly/js/versions/2018/Q2_2018-04-02/src/lib/angles.js,angles.js,,2018-04-02,24.74,6,23,0,11.48,9967.12,55,C,147,29,83,64,47,13,60,868.31,,,,,1,,,4,,,
plotly/js/versions/2018/Q2_2018-04-02/src/lib/clean_number.js,clean_number.js,,2018-04-02,28.74,8,23,0,8.60,8702.77,65,B-,161,31,86,75,65,13,78,1011.95,,,,1,2,,,2,,,
plotly/js/versions/2018/Q2_2018-04-02/src/lib/coerce.js,coerce.js,,2018-04-02,39.68,54,453,0,36.29,1154044.66,55,C,3625,507,1910,1715,421,16,437,31796.65,,24,1,12,62,,,30,,2,6
plotly/js/versions/2018/Q2_2018-04-02/src/lib/dates.js,dates.js,,2018-04-02,40.56,75,515,0,30.24,1398185.13,55,C,4832,590,2812,2020,744,16,760,46241.54,,18,2,23,56,,,38,5,3,9
plotly/js/versions/2018/Q2_2018-04-02/src/lib/ensure_array.js,ensure_array.js,,2018-04-02,31.26,4,23,0,8.98,10071.15,65,B-,170,27,116,54,84,13,97,1121.99,,,,,2,,,1,,,
plotly/js/versions/2018/Q2_2018-04-02/src/lib/events.js,events.js,,2018-04-02,40.85,27,137,0,19.52,144079.10,55,C,924,164,622,302,239,15,254,7381.54,,,1,8,9,,,9,,1,1
plotly/js/versions/2018/Q2_2018-04-02/src/lib/extend.js,extend.js,,2018-04-02,36.12,21,93,0,18.47,95958.88,55,C,695,114,374,321,162,16,178,5195.63,,4,1,9,10,,,8,,,3
plotly/js/versions/2018/Q2_2018-04-02/src/lib/filter_unique.js,filter_unique.js,,2018-04-02,21.60,7,42,0,12.54,18801.03,55,C,234,49,117,117,70,15,85,1499.80,,,,1,2,,,2,,,
plotly/js/versions/2018/Q2_2018-04-02/src/lib/filter_visible.js,filter_visible.js,,2018-04-02,25.89,7,38,0,14.88,21285.72,55,C,229,45,121,108,61,15,76,1430.78,,,,1,1,,,5,,,1
plotly/js/versions/2018/Q2_2018-04-02/src/lib/geojson_utils.js,geojson_utils.js,,2018-04-02,23.65,15,100,0,20.98,67322.26,55,C,477,115,236,241,90,16,106,3209.22,,3,,2,5,,,11,,,
plotly/js/versions/2018/Q2_2018-04-02/src/lib/geometry2d.js,geometry2d.js,,2018-04-02,36.63,29,215,0,28.50,435216.03,55,C,1835,244,1083,752,304,16,320,15270.74,,6,,5,21,,,17,,3,
plotly/js/versions/2018/Q2_2018-04-02/src/lib/geo_location_utils.js,geo_location_utils.js,,2018-04-02,34.40,17,45,0,13.95,29780.34,55,C,316,62,173,143,93,15,108,2134.54,,,,2,4,,,6,,,1
plotly/js/versions/2018/Q2_2018-04-02/src/lib/get_graph_div.js,get_graph_div.js,,2018-04-02,30.23,6,30,0,9.51,11873.95,65,B-,197,36,121,76,70,11,81,1248.95,,1,,,3,,,2,,,1
plotly/js/versions/2018/Q2_2018-04-02/src/lib/gl_format_color.js,gl_format_color.js,,2018-04-02,33.41,18,69,0,18.54,53787.97,55,C,433,87,220,213,89,15,104,2901.29,,4,,1,5,,,7,,,
plotly/js/versions/2018/Q2_2018-04-02/src/lib/gup.js,gup.js,,2018-04-02,47.86,6,28,0,11.25,23964.70,55,C,297,34,209,88,130,14,144,2129.47,,,,1,,,,3,,,
plotly/js/versions/2018/Q2_2018-04-02/src/lib/html2unicode.js,html2unicode.js,,2018-04-02,27.50,15,52,0,18.92,42455.87,55,C,353,67,169,184,67,15,82,2244.22,,1,,,3,,,5,,2,
plotly/js/versions/2018/Q2_2018-04-02/src/lib/identity.js,identity.js,,2018-04-02,29.64,3,11,0,5.70,2415.05,65,B-,74,14,49,25,43,10,53,423.87,,,,,,,,1,,,
plotly/js/versions/2018/Q2_2018-04-02/src/lib/index.js,index.js,,2018-04-02,35.58,134,820,0,31.76,2008866.38,55,C,6461,954,3450,3011,869,16,885,63250.18,1,19,,31,74,,,62,1,2,8
plotly/js/versions/2018/Q2_2018-04-02/src/lib/is_array.js,is_array.js,,2018-04-02,29.76,6,21,0,8.59,7077.55,65,B-,140,27,75,65,48,11,59,823.57,,,,,,,,3,,,
plotly/js/versions/2018/Q2_2018-04-02/src/lib/is_plain_object.js,is_plain_object.js,,2018-04-02,37.82,5,22,0,8.32,9166.50,65,B-,171,27,104,67,75,12,87,1101.74,,,,,1,,,3,,,
plotly/js/versions/2018/Q2_2018-04-02/src/lib/keyed_container.js,keyed_container.js,,2018-04-02,41.83,29,148,0,26.06,245552.77,55,C,1213,177,658,555,202,16,218,9422.81,,8,,5,16,,,11,,,1
plotly/js/versions/2018/Q2_2018-04-02/src/lib/localize.js,localize.js,,2018-04-02,33.83,7,47,0,12.88,29173.14,55,C,328,54,195,133,106,14,120,2265.46,,1,,5,5,,,2,,,
plotly/js/versions/2018/Q2_2018-04-02/src/lib/loggers.js,loggers.js,,2018-04-02,25.88,15,57,0,16.93,47021.04,55,C,429,72,167,262,74,15,89,2778.09,,1,,5,4,,,,,,
plotly/js/versions/2018/Q2_2018-04-02/src/lib/matrix.js,matrix.js,,2018-04-02,32.03,16,92,0,24.73,151899.47,55,C,858,108,422,436,128,15,143,6143.17,,2,,7,4,,,11,,,
plotly/js/versions/2018/Q2_2018-04-02/src/lib/mod.js,mod.js,,2018-04-02,26.38,2,16,0,9.77,6224.99,65,B-,107,18,67,40,48,14,62,637.10,,,,,1,,,1,,,
plotly/js/versions/2018/Q2_2018-04-02/src/lib/nested_property.js,nested_property.js,,2018-04-02,37.10,37,265,0,30.95,545280.95,55,C,2142,302,1095,1047,283,16,299,17615.81,,11,,12,45,,,26,,2,3
plotly/js/versions/2018/Q2_2018-04-02/src/lib/noop.js,noop.js,,2018-04-02,28.18,3,11,0,5.61,2227.46,65,B-,70,14,46,24,41,10,51,397.07,,,,,,,,,,,
plotly/js/versions/2018/Q2_2018-04-02/src/lib/notifier.js,notifier.js,,2018-04-02,34.64,14,66,0,16.77,56062.64,55,C,476,80,239,237,114,16,130,3342.65,,1,,1,5,,,3,,,
plotly/js/versions/2018/Q2_2018-04-02/src/lib/override_cursor.js,override_cursor.js,,2018-04-02,33.17,6,41,0,13.71,26980.18,55,C,295,47,159,136,87,15,102,1968.37,1,2,,1,6,,,,,,1
plotly/js/versions/2018/Q2_2018-04-02/src/lib/polygon.js,polygon.js,,2018-04-02,35.94,36,261,0,36.69,646528.46,55,C,2179,297,1174,1005,256,16,272,17622.58,,4,,10,28,,,16,,,3
plotly/js/versions/2018/Q2_2018-04-02/src/lib/push_unique.js,push_unique.js,,2018-04-02,27.71,3,35,0,11.91,17825.44,55,C,230,38,131,99,77,14,91,1496.79,,1,1,1,3,,,3,,,1
plotly/js/versions/2018/Q2_2018-04-02/src/lib/queue.js,queue.js,,2018-04-02,31.98,35,174,0,28.56,291245.66,55,C,1315,209,714,601,200,16,216,10197.68,,3,,10,14,,,6,,,2
plotly/js/versions/2018/Q2_2018-04-02/src/lib/regex.js,regex.js,,2018-04-02,40.58,2,24,0,10.68,18029.52,55,C,254,26,143,111,87,13,100,1687.54,,,,3,2,,,2,,,
plotly/js/versions/2018/Q2_2018-04-02/src/lib/relative_attr.js,relative_attr.js,,2018-04-02,40.14,8,43,0,16.73,44542.98,55,C,389,51,207,182,99,16,115,2662.90,,3,,1,4,,,3,,1,
plotly/js/versions/2018/Q2_2018-04-02/src/lib/relink_private.js,relink_private.js,,2018-04-02,43.42,11,50,0,14.49,46315.16,55,C,444,61,255,189,132,15,147,3196.65,,2,,2,13,,,,,,1
plotly/js/versions/2018/Q2_2018-04-02/src/lib/search.js,search.js,,2018-04-02,38.10,13,102,0,19.98,148038.95,55,C,950,115,554,396,208,15,223,7410.85,,4,,6,8,,,13,,2,
plotly/js/versions/2018/Q2_2018-04-02/src/lib/setcursor.js,setcursor.js,,2018-04-02,35.18,4,17,0,7.28,6819.85,65,B-,150,21,86,64,65,11,76,937.19,1,,,,2,,,,,,1
plotly/js/versions/2018/Q2_2018-04-02/src/lib/show_no_webgl_msg.js,show_no_webgl_msg.js,,2018-04-02,32.68,10,37,0,9.31,16155.69,65,B-,256,47,152,104,98,12,110,1736.03,,,,2,1,,,2,,,
plotly/js/versions/2018/Q2_2018-04-02/src/lib/stats.js,stats.js,,2018-04-02,40.65,11,83,0,20.33,142764.39,55,C,903,94,516,387,203,16,219,7020.63,,1,,5,12,,,13,,,
plotly/js/versions/2018/Q2_2018-04-02/src/lib/str2rgbarray.js,str2rgbarray.js,,2018-04-02,26.50,5,14,0,8.40,4351.96,65,B-,90,19,53,37,41,13,54,517.94,,,,,1,,,2,,,
plotly/js/versions/2018/Q2_2018-04-02/src/lib/svg_text_utils.js,svg_text_utils.js,,2018-04-02,42.40,105,570,0,29.22,1339699.01,55,C,4842,675,2531,2311,693,16,709,45852.01,9,21,1,12,60,,,30,,1,4
plotly/js/versions/2018/Q2_2018-04-02/src/lib/throttle.js,throttle.js,,2018-04-02,31.11,12,90,0,17.78,75105.10,55,C,574,102,329,245,148,16,164,4223.23,,1,,5,12,,,3,,1,
plotly/js/versions/2018/Q2_2018-04-02/src/lib/topojson_utils.js,topojson_utils.js,,2018-04-02,36.12,9,25,0,9.34,10188.62,65,B-,174,34,92,82,64,13,77,1090.42,,,,,,,,3,,,
plotly/js/versions/2018/Q2_2018-04-02/src/lib/to_log_range.js,to_log_range.js,,2018-04-02,38.18,4,22,0,12.00,16712.02,55,C,214,26,132,82,77,14,91,1392.67,,,,,3,,,2,,,
plotly/js/versions/2018/Q2_2018-04-02/src/lib/typed_array_truncate.js,typed_array_truncate.js,,2018-04-02,35.57,4,28,0,12.36,18505.80,55,C,230,32,136,94,77,14,91,1496.79,,,,3,2,,,4,,,
plotly/js/versions/2018/Q2_2018-04-02/src/plots/animation_attributes.js,animation_attributes.js,,2018-04-02,31.40,2,120,0,14.68,56728.26,55,C,534,122,340,194,139,12,151,3865.31,,,,2,,,,,,,1
plotly/js/versions/2018/Q2_2018-04-02/src/plots/array_container_defaults.js,array_container_defaults.js,,2018-04-02,36.52,11,67,0,16.43,58478.38,55,C,495,78,287,208,131,15,146,3558.96,,,,5,2,,,,,,
plotly/js/versions/2018/Q2_2018-04-02/src/plots/attributes.js,attributes.js,,2018-04-02,32.18,5,155,0,14.82,89386.50,55,C,762,160,520,242,228,13,241,6029.62,,,,5,1,,,,,,1
plotly/js/versions/2018/Q2_2018-04-02/src/plots/command.js,command.js,,2018-04-02,34.59,64,358,0,28.76,597182.81,55,C,2424,422,1305,1119,363,16,379,20764.11,,16,,10,47,,,27,,,3
plotly/js/versions/2018/Q2_2018-04-02/src/plots/domain.js,domain.js,,2018-04-02,30.96,12,120,0,22.44,103187.82,55,C,645,132,374,271,125,15,140,4598.39,,2,,6,6,,,2,,,1
plotly/js/versions/2018/Q2_2018-04-02/src/plots/font_attributes.js,font_attributes.js,,2018-04-02,37.26,4,70,0,11.71,40346.99,55,C,463,74,290,173,161,13,174,3446.08,,,,2,4,,,2,,,
plotly/js/versions/2018/Q2_2018-04-02/src/plots/frame_attributes.js,frame_attributes.js,,2018-04-02,30.07,3,57,0,12.13,21213.88,55,C,261,60,186,75,92,12,104,1748.81,,,,1,,,,,,,
plotly/js/versions/2018/Q2_2018-04-02/src/plots/get_data.js,get_data.js,,2018-04-02,34.27,17,75,0,22.27,87791.36,55,C,578,92,291,287,98,15,113,3942.06,,1,,6,9,,,8,,,2
plotly/js/versions/2018/Q2_2018-04-02/src/plots/layout_attributes.js,layout_attributes.js,,2018-04-02,31.15,5,194,0,14.58,106018.41,55,C,903,199,615,288,253,12,265,7269.01,,,,1,1,,,,,,1
plotly/js/versions/2018/Q2_2018-04-02/src/plots/pad_attributes.js,pad_attributes.js,,2018-04-02,29.88,2,42,0,10.27,14147.66,55,C,215,44,154,61,75,10,85,1378.02,,,,,,,,,,,
plotly/js/versions/2018/Q2_2018-04-02/src/plots/plots.js,plots.js,,2018-04-02,41.46,452,2013,0,43.24,7198618.34,55,C,15567,2465,8865,6702,1640,16,1656,166465.51,1,23,,116,234,,,62,1,6,18
plotly/js/versions/2018/Q2_2018-04-02/src/plots/subplot_defaults.js,subplot_defaults.js,,2018-04-02,44.15,13,61,0,14.27,56319.80,55,C,522,74,331,191,174,15,189,3947.49,,2,,2,1,,,1,,,
plotly/js/versions/2018/Q2_2018-04-02/src/plots/cartesian/attributes.js,attributes.js,,2018-04-02,32.08,3,36,0,13.19,16932.58,55,C,203,39,136,67,67,13,80,1283.35,,,,,,,,,,,
plotly/js/versions/2018/Q2_2018-04-02/src/plots/cartesian/autorange.js,autorange.js,,2018-04-02,38.98,48,330,0,30.36,725320.33,55,C,2739,378,1541,1198,406,16,422,23887.09,,11,,19,53,,,13,,1,2
plotly/js/versions/2018/Q2_2018-04-02/src/plots/cartesian/axes.js,axes.js,,2018-04-02,41.61,299,2062,0,51.86,10015950.01,55,C,18245,2361,9854,8391,1520,16,1536,193122.64,1,100,5,92,284,,,116,1,3,23
plotly/js/versions/2018/Q2_2018-04-02/src/plots/cartesian/axis_autotype.js,axis_autotype.js,,2018-04-02,34.07,14,59,0,17.36,66359.12,55,C,528,73,293,235,135,16,151,3821.88,,2,,3,9,,,9,,,1
plotly/js/versions/2018/Q2_2018-04-02/src/plots/cartesian/axis_defaults.js,axis_defaults.js,,2018-04-02,46.59,21,74,0,13.33,62106.81,55,C,616,95,361,255,176,13,189,4658.34,,,,3,7,,,2,,,
plotly/js/versions/2018/Q2_2018-04-02/src/plots/cartesian/axis_ids.js,axis_ids.js,,2018-04-02,37.22,24,92,0,24.05,154690.08,55,C,870,116,457,413,152,16,168,6431.32,,3,,3,18,,,16,,,
plotly/js/versions/2018/Q2_2018-04-02/src/plots/cartesian/category_order_defaults.js,category_order_defaults.js,,2018-04-02,34.01,12,80,0,19.44,78781.82,55,C,571,92,294,277,121,16,137,4052.98,,4,,4,11,,,2,,,2
plotly/js/versions/2018/Q2_2018-04-02/src/plots/cartesian/constants.js,constants.js,,2018-04-02,31.83,19,59,0,8.27,22882.08,65,B-,371,78,226,145,164,12,176,2767.45,,,,6,1,,,,,,
plotly/js/versions/2018/Q2_2018-04-02/src/plots/cartesian/constraints.js,constraints.js,,2018-04-02,49.27,35,170,0,25.16,299467.20,55,C,1466,205,824,642,262,16,278,11902.37,,2,,11,19,,,,,,1
plotly/js/versions/2018/Q2_2018-04-02/src/plots/cartesian/constraint_defaults.js,constraint_defaults.js,,2018-04-02,42.99,26,126,0,20.65,169029.56,55,C,1040,152,603,437,219,15,234,8185.18,,2,,6,15,,,5,,,2
plotly/js/versions/2018/Q2_2018-04-02/src/plots/cartesian/dragbox.js,dragbox.js,,2018-04-02,41.13,165,929,0,38.24,2868772.61,55,C,7698,1094,4025,3673,842,16,858,75015.73,2,31,2,41,132,,,44,,,5
plotly/js/versions/2018/Q2_2018-04-02/src/plots/cartesian/graph_interact.js,graph_interact.js,,2018-04-02,48.72,24,131,0,20.39,196910.58,55,C,1207,155,705,502,242,14,256,9656.00,,,,3,15,,,5,,,1
plotly/js/versions/2018/Q2_2018-04-02/src/plots/cartesian/include_components.js,include_components.js,,2018-04-02,42.43,10,63,0,15.36,54781.49,55,C,486,73,301,185,147,15,162,3567.17,,,,5,10,,,3,,,1
plotly/js/versions/2018/Q2_2018-04-02/src/plots/cartesian/index.js,index.js,,2018-04-02,42.64,110,431,0,33.77,1058849.70,55,C,3546,541,1870,1676,443,16,459,31354.97,1,6,,26,48,,,5,,,2
plotly/js/versions/2018/Q2_2018-04-02/src/plots/cartesian/layout_attributes.js,layout_attributes.js,,2018-04-02,38.01,9,756,0,37.36,1677478.73,55,C,4803,765,3173,1630,637,15,652,44901.94,,,1,28,11,,,,,1,20
plotly/js/versions/2018/Q2_2018-04-02/src/plots/cartesian/layout_defaults.js,layout_defaults.js,,2018-04-02,42.22,51,181,0,21.63,240429.49,55,C,1382,232,718,664,249,15,264,11117.35,,,,11,13,,,4,,,1
plotly/js/versions/2018/Q2_2018-04-02/src/plots/cartesian/line_grid_defaults.js,line_grid_defaults.js,,2018-04-02,41.52,11,52,0,11.43,31310.36,55,C,401,63,214,187,103,11,114,2739.99,,,,,4,,,1,,,1
plotly/js/versions/2018/Q2_2018-04-02/src/plots/cartesian/position_defaults.js,position_defaults.js,,2018-04-02,40.70,16,66,0,16.81,60928.09,55,C,509,82,278,231,124,15,139,3623.54,,,,1,7,,,1,,,
plotly/js/versions/2018/Q2_2018-04-02/src/plots/cartesian/scale_zoom.js,scale_zoom.js,,2018-04-02,38.05,6,20,0,11.85,13014.53,55,C,183,26,93,90,51,13,64,1098.00,,,,,1,,,,,,
plotly/js/versions/2018/Q2_2018-04-02/src/plots/cartesian/select.js,select.js,,2018-04-02,40.76,59,331,0,30.98,660078.97,55,C,2560,390,1260,1300,305,15,320,21304.14,2,12,,13,26,,,8,,,
plotly/js/versions/2018/Q2_2018-04-02/src/plots/cartesian/set_convert.js,set_convert.js,,2018-04-02,42.11,81,416,0,30.74,1093437.16,55,C,3859,497,2225,1634,579,16,595,35567.42,,15,1,21,50,,,41,1,,3
plotly/js/versions/2018/Q2_2018-04-02/src/plots/cartesian/tick_label_defaults.js,tick_label_defaults.js,,2018-04-02,35.48,17,84,0,16.80,64916.40,55,C,542,101,280,262,125,15,140,3864.07,,,,1,8,,,5,,,1
plotly/js/versions/2018/Q2_2018-04-02/src/plots/cartesian/tick_mark_defaults.js,tick_mark_defaults.js,,2018-04-02,41.67,7,24,0,8.98,9667.91,65,B-,175,31,98,77,60,11,71,1076.21,,,,,1,,,,,,
plotly/js/versions/2018/Q2_2018-04-02/src/plots/cartesian/tick_value_defaults.js,tick_value_defaults.js,,2018-04-02,43.75,10,72,0,14.20,65154.83,55,C,623,82,332,291,152,13,165,4589.22,,8,,4,11,,,,,,1
plotly/js/versions/2018/Q2_2018-04-02/src/plots/cartesian/transition_axes.js,transition_axes.js,,2018-04-02,42.71,72,258,0,37.87,674355.24,55,C,2237,330,1103,1134,233,16,249,17806.52,,6,,12,17,,,9,,,
plotly/js/versions/2018/Q2_2018-04-02/src/plots/cartesian/type_defaults.js,type_defaults.js,,2018-04-02,35.55,22,104,0,19.48,113031.61,55,C,784,126,400,384,154,15,169,5802.29,,5,,3,19,,,7,,,
plotly/js/versions/2018/Q2_2018-04-02/src/plots/geo/constants.js,constants.js,,2018-04-02,26.35,17,156,0,12.85,70515.63,55,C,716,173,409,307,191,12,203,5488.38,,,,2,,,,,,,2
plotly/js/versions/2018/Q2_2018-04-02/src/plots/geo/geo.js,geo.js,,2018-04-02,36.58,123,568,0,33.61,1327935.09,55,C,4362,691,2172,2190,517,16,533,39510.96,2,16,,8,37,,,32,,1,2
plotly/js/versions/2018/Q2_2018-04-02/src/plots/geo/index.js,index.js,,2018-04-02,36.46,22,67,0,16.84,56191.56,55,C,479,89,247,232,110,15,125,3336.61,,,,3,3,,,,,,
plotly/js/versions/2018/Q2_2018-04-02/src/plots/geo/projections.js,projections.js,,2018-04-02,42.52,5,439,0,58.36,2726529.80,55,C,5523,444,2451,3072,336,16,352,46721.44,,1,,7,22,,,78,,9,
plotly/js/versions/2018/Q2_2018-04-02/src/plots/geo/zoom.js,zoom.js,,2018-04-02,37.57,83,383,0,34.60,999667.08,55,C,3333,466,1691,1642,391,16,407,28893.39,,6,1,10,18,,6,24,1,1,2
plotly/js/versions/2018/Q2_2018-04-02/src/plots/geo/layout/attributes.js,attributes.js,,2018-04-02,29.71,3,24,0,8.20,6273.58,65,B-,124,27,82,42,60,12,72,765.07,,,,,,,,,,,
